TweetID,LangID,TopicID,HateLabel
1343594130807672833,1,1,0
1343592392448999426,1,1,0
1343591350340526080,1,1,0
1343591086044962817,1,1,0
1343591055086788608,1,1,0
1343590674554384398,1,1,0
1343587943735242753,1,1,0
1343587815708368898,1,1,0
1343587793105276933,1,1,0
1343587717620363265,1,1,0
1343587525156352007,1,1,0
1343586704658227202,1,1,0
1343586689235746816,1,1,0
1343585293534810113,1,1,0
1343584323627347968,1,1,0
1343583413928947717,1,1,0
1343582701622853638,1,1,0
1343582510089986048,1,1,0
1343581801659457546,1,1,0
1343581776908869632,1,1,0
1343580474313240576,1,1,0
1343580292460802048,1,1,0
1343579963014983682,1,1,0
1343579820232482818,1,1,0
1343578573257510914,1,1,0
1343577601235800070,1,1,0
1343577446038310914,1,1,0
1343577140202237953,1,1,0
1343576522586787840,1,1,0
1343576046239690754,1,1,0
1343575711437762560,1,1,0
1343574488269660160,1,1,0
1343573529179123712,1,1,0
1343572820765323275,1,1,0
1343572576971476992,1,1,0
1343572161106239489,1,1,0
1343571920382550017,1,1,0
1343570611197661186,1,1,0
1343570315931222017,1,1,0
1343569448125394949,1,1,0
1343569341233696768,1,1,0
1343569267573350400,1,1,0
1343569100858126336,1,1,0
1343568908737945601,1,1,0
1343568616382476290,1,1,0
1343568544156549131,1,1,0
1343567031497498627,1,1,0
1343564775880617990,1,1,0
1343564743873867781,1,1,0
1343564584268029953,1,1,0
1343562319721357315,1,1,0
1343561950605668352,1,1,0
1343560877216325632,1,1,0
1343560501217947649,1,1,0
1343559971636727808,1,1,0
1343559230150889478,1,1,0
1343554745936568320,1,1,0
1343554035127762949,1,1,0
1343553307466477572,1,1,0
1343553108211855360,1,1,0
1343552628345745409,1,1,0
1343551370591424513,1,1,0
1343549996667289601,1,1,0
1343549825690853381,1,1,0
1343549512921526274,1,1,0
1343546141053485058,1,1,0
1343545840179281921,1,1,0
1343544982024679424,1,1,0
1343543063197741056,1,1,0
1343542755335811072,1,1,0
1343542450002997251,1,1,0
1343541648513511424,1,1,0
1343539768328675331,1,1,0
1343539646064701441,1,1,0
1343536763848024064,1,1,0
1343533158055235585,1,1,0
1343530889167347713,1,1,0
1343528780481093632,1,1,0
1343528664961572865,1,1,0
1343525267910881282,1,1,0
1343525199124291584,1,1,0
1343524476399591426,1,1,0
1343523601958506496,1,1,0
1343521734742441986,1,1,0
1343518742496632833,1,1,0
1343517370116165634,1,1,0
1343514844113358848,1,1,0
1343514720125521920,1,1,0
1343514054262972417,1,1,0
1343513394117279746,1,1,0
1343512366739316739,1,1,0
1343510899139735552,1,1,0
1343510379608072195,1,1,0
1343510266336710657,1,1,0
1343509518991421442,1,1,0
1343507627188187137,1,1,0
1343506835110830081,1,1,0
1343503083305766912,1,1,0
1343502146755571712,1,1,0
1343501949375811584,1,1,0
1343501571901026305,1,1,0
1343499730492407810,1,1,0
1343499502104285185,1,1,0
1343497713325924353,1,1,0
1343496985370906624,1,1,0
1343496983105986562,1,1,0
1343496916642967552,1,1,0
1343495671635202048,1,1,0
1343495291815792640,1,1,0
1343494189099732992,1,1,0
1343493449316786177,1,1,0
1343493425010790403,1,1,0
1343492458919817216,1,1,0
1343491285529800704,1,1,0
1343490609798144002,1,1,0
1343490316498857987,1,1,0
1343490087925923845,1,1,0
1343487320943693826,1,1,0
1343482874436194304,1,1,0
1343481207976288257,1,1,0
1343479125793787904,1,1,0
1343475336659537920,1,1,0
1343472331587547136,1,1,0
1343468928937328641,1,1,0
1343468911942135809,1,1,0
1343466955626455041,1,1,0
1343466907098361856,1,1,0
1343463952768897024,1,1,0
1343463653346078722,1,1,0
1343463129615888384,1,1,0
1343462864548364290,1,1,0
1343461999527641088,1,1,0
1343461661949259776,1,1,0
1343459731470491655,1,1,0
1343456782841044992,1,1,0
1343456554826178560,1,1,0
1343455432522625024,1,1,0
1343454982318796800,1,1,0
1343453576945799168,1,1,0
1343453006503813120,1,1,0
1343451223249186817,1,1,0
1343450573027291137,1,1,0
1343450561933320193,1,1,0
1343450541398102016,1,1,0
1343448886011113472,1,1,0
1343448080490889217,1,1,0
1343447763674136578,1,1,0
1343447070418546688,1,1,0
1343445439610302464,1,1,0
1343445356353380352,1,1,0
1343445331271282688,1,1,0
1343444850428026880,1,1,0
1343444631191740417,1,1,0
1343444379680309248,1,1,0
1343443241610448897,1,1,0
1343442408055431170,1,1,0
1343441900037140481,1,1,0
1376761177670262792,1,1,0
1376760594813100035,1,1,0
1376760559023095809,1,1,0
1376760103861428229,1,1,0
1376759970398679041,1,1,0
1376759583243395077,1,1,0
1376758696718573569,1,1,0
1376757920835072003,1,1,0
1376757869857665031,1,1,0
1376757832738029571,1,1,0
1376756586589339648,1,1,0
1376756203963944961,1,1,0
1376755183066218497,1,1,0
1376754613731389440,1,1,0
1376753983872659459,1,1,0
1376753980022255618,1,1,0
1376753806600458241,1,1,0
1376753529843560448,1,1,0
1376752332768223233,1,1,0
1376752269585084417,1,1,0
1376751375967735808,1,1,0
1376751306203877378,1,1,0
1376751286972948489,1,1,0
1376751164478357506,1,1,0
1376751153489272832,1,1,0
1376751001680625669,1,1,0
1376750681604947968,1,1,0
1376750412255100932,1,1,0
1376750180674887682,1,1,0
1376750125587005440,1,1,0
1376748242587639808,1,1,0
1376747662020640772,1,1,0
1376747627069517824,1,1,0
1376747481229238275,1,1,0
1376747459251216384,1,1,0
1376747019293884418,1,1,0
1376746926108893185,1,1,0
1376746643912003585,1,1,0
1376746215035965444,1,1,0
1376746004284854272,1,1,0
1376745595944099843,1,1,0
1376745464939307010,1,1,0
1376745312866471943,1,1,0
1376745221728440320,1,1,0
1376744427557900289,1,1,0
1376744313825026048,1,1,0
1376743067965775879,1,1,0
1376742530482544643,1,1,0
1376742497016111108,1,1,0
1376741974611525633,1,1,0
1376741557622210563,1,1,0
1376741155199541251,1,1,0
1376741152968302599,1,1,0
1376741083116363776,1,1,0
1376740661404135425,1,1,0
1376738907803500545,1,1,0
1376738801981255680,1,1,0
1376738557843402756,1,1,0
1376738174639038465,1,1,0
1376737922708307969,1,1,0
1376737840994861057,1,1,0
1376737288374325253,1,1,0
1376737039807344643,1,1,0
1376736912208199687,1,1,0
1376736895640727553,1,1,0
1376735201691365376,1,1,0
1376735084284416000,1,1,0
1376734350184693762,1,1,0
1376733515081994244,1,1,0
1376733267429183494,1,1,0
1376733218603421699,1,1,0
1376732913111162881,1,1,0
1376732733884497923,1,1,0
1376732246368006151,1,1,0
1376732109335891968,1,1,0
1376731300221087744,1,1,0
1376731253626519555,1,1,0
1376731130649542660,1,1,0
1376730919772512257,1,1,0
1376730483493601281,1,1,0
1376729758864568322,1,1,0
1376729415229538306,1,1,0
1376729326457085955,1,1,0
1376729162115846154,1,1,0
1376729148861857792,1,1,0
1376729073561395202,1,1,0
1376728950785839113,1,1,0
1376728943768788993,1,1,0
1376728509008252929,1,1,0
1376728303994830848,1,1,0
1376728231638929411,1,1,0
1376728027594297350,1,1,0
1376727894974734336,1,1,0
1376727710337228802,1,1,0
1376727255058165760,1,1,0
1376726968792707073,1,1,0
1376726721773330436,1,1,0
1376726682485293059,1,1,0
1376726657642291204,1,1,0
1376726614130757640,1,1,0
1376726597965729794,1,1,0
1376726465774039041,1,1,0
1376726298052022279,1,1,0
1376726289248366594,1,1,0
1376725796098863106,1,1,0
1376725163895484417,1,1,0
1376725134443171843,1,1,0
1376724867555397632,1,1,0
1376724270441713672,1,1,0
1376724152174981120,1,1,0
1376724077654728706,1,1,0
1376724068158832644,1,1,0
1376723774503018505,1,1,0
1376723477445681162,1,1,0
1376723216253657088,1,1,0
1376722691928031233,1,1,0
1376722610319290370,1,1,0
1376721681264349187,1,1,0
1376721551261847552,1,1,0
1376721466092310531,1,1,0
1376721462829125633,1,1,0
1376721306406809602,1,1,0
1376721265029963783,1,1,0
1376720855108100099,1,1,0
1376720759964454914,1,1,0
1376720592406122502,1,1,0
1376720397262065666,1,1,0
1376719394882129920,1,1,0
1376719031399485440,1,1,0
1376718869398687746,1,1,0
1376718765686194177,1,1,0
1376718344531832832,1,1,0
1376717544300683270,1,1,0
1376717040254263301,1,1,0
1376716803137798146,1,1,0
1376716499021410306,1,1,0
1376716190995779594,1,1,0
1376715838015877123,1,1,0
1376715808223735808,1,1,0
1376715333394784258,1,1,0
1376715111969214464,1,1,0
1376714932209717257,1,1,0
1376714743453519875,1,1,0
1376714441341820929,1,1,0
1376714154266923012,1,1,0
1376714052009750529,1,1,0
1376713862226063361,1,1,0
1376712735342346240,1,1,0
1376712383629041665,1,1,0
1376712190078513153,1,1,0
1376711984553590786,1,1,0
1376711799098245125,1,1,0
1376711569237635072,1,1,0
1376711482549932033,1,1,0
1376711337024229376,1,1,0
1376710892008706051,1,1,0
1376710290029613059,1,1,0
1376710206533611530,1,1,0
1376709986781290498,1,1,0
1376709968502513666,1,1,0
1376709839380971520,1,1,0
1376709647541805056,1,1,0
1376709320826519557,1,1,0
1376708928080384000,1,1,0
1376708792369418240,1,1,0
1376707867076661257,1,1,0
1376707803784609795,1,1,0
1376707675392729088,1,1,0
1376707205165150209,1,1,0
1376706709599744002,1,1,0
1376706299606487046,1,1,0
1376706240156471307,1,1,0
1376705520577482753,1,1,0
1376705308534390787,1,1,0
1376704662863220738,1,1,0
1376703903165771790,1,1,0
1376703836115591169,1,1,0
1376703114980552704,1,1,0
1376702580491960326,1,1,0
1376702574766723076,1,1,0
1376702215176515590,1,1,0
1376701911638794243,1,1,0
1376701709955825670,1,1,0
1376701078658555906,1,1,0
1376700704253833217,1,1,0
1376700330566688771,1,1,0
1376700313474850819,1,1,0
1376700120234917891,1,1,0
1376699500832653316,1,1,0
1376699280484892672,1,1,0
1376698926212993032,1,1,0
1376698859632623619,1,1,0
1376698798429327363,1,1,0
1376698485316202499,1,1,0
1376698265580802048,1,1,0
1376698207569317893,1,1,0
1376698167199211522,1,1,0
1376697527555264512,1,1,0
1376697340644495363,1,1,0
1376697029984976902,1,1,0
1376697006144548865,1,1,0
1376696941388693505,1,1,0
1376696928587505667,1,1,0
1376696770152005637,1,1,0
1376696183654121472,1,1,0
1376695875859267585,1,1,0
1376695187506860035,1,1,0
1376694616037163008,1,1,0
1376694145436286976,1,1,0
1376693602890379268,1,1,0
1376693507650379778,1,1,0
1376693368261115909,1,1,0
1376692930715394057,1,1,0
1376692653115461633,1,1,0
1376692190907408398,1,1,0
1343441852104642562,1,1,0
1343440932272791553,1,1,0
1343438252984983552,1,1,0
1343438071761666049,1,1,0
1343437088608247810,1,1,0
1343437026998284288,1,1,0
1343435030408867841,1,1,0
1343434661264023552,1,1,0
1343433640345284608,1,1,0
1343432984519696384,1,1,0
1343431899407118337,1,1,0
1343431712068558848,1,1,0
1343430617346809856,1,1,0
1343430102525358081,1,1,0
1343429779232616448,1,1,0
1343428410434060290,1,1,0
1343428021114589188,1,1,0
1343427016499068928,1,1,0
1343424847792189440,1,1,0
1343424377937928192,1,1,0
1343424372132950016,1,1,0
1343424238838022147,1,1,0
1343424186937716736,1,1,0
1343423827183886336,1,1,0
1343423371850244098,1,1,0
1343423267026194432,1,1,0
1343422686643552256,1,1,0
1343422312805228545,1,1,0
1343421859027513357,1,1,0
1343420822078316546,1,1,0
1343420101861654529,1,1,0
1343419998316978177,1,1,0
1343419958605172736,1,1,0
1343419662122450944,1,1,0
1343419543490682881,1,1,0
1343419069408673794,1,1,0
1343418201795915777,1,1,0
1343418106136432641,1,1,0
1343417972765835264,1,1,0
1343417740917432322,1,1,0
1343417667533766657,1,1,0
1343415575503011844,1,1,0
1343412668351328256,1,1,0
1343410356492890115,1,1,0
1343409357531344896,1,1,0
1343409238773792770,1,1,0
1343407741411479552,1,1,0
1343404222373625858,1,1,0
1343403348163239937,1,1,0
1343403225312067585,1,1,0
1343402615925661697,1,1,0
1343401949899726848,1,1,0
1343401684492546048,1,1,0
1343401531014463489,1,1,0
1343400538747113475,1,1,0
1343400301110452224,1,1,0
1343399765569134593,1,1,0
1343399616809730048,1,1,0
1343399264899145729,1,1,0
1343398752426500096,1,1,0
1343398729848483841,1,1,0
1343398236959232001,1,1,0
1343397157471064064,1,1,0
1343397128299802624,1,1,0
1343396936364269569,1,1,0
1343394876302512128,1,1,0
1343393220764422144,1,1,0
1343393204843016192,1,1,0
1343392609323114501,1,1,0
1343392528620515328,1,1,0
1343391694025334785,1,1,0
1343390618719019018,1,1,0
1343390276681809930,1,1,0
1343389513641381888,1,1,0
1343389507001921537,1,1,0
1343389077509443585,1,1,0
1343389002808889345,1,1,0
1343387630143238145,1,1,0
1343387106140413952,1,1,0
1343386945687334912,1,1,0
1343386551867228161,1,1,0
1343385273950941186,1,1,0
1343385214882467840,1,1,0
1343384715097620482,1,1,0
1343384208639729664,1,1,0
1343382169302003713,1,1,0
1343381249088507906,1,1,0
1343380825769824260,1,1,0
1343379910832754691,1,1,0
1343379454798811138,1,1,0
1343379107904548864,1,1,0
1343378924223553538,1,1,0
1343378291563102208,1,1,0
1343378287448494088,1,1,0
1343378082619678721,1,1,0
1343377860657115136,1,1,0
1343377706080092160,1,1,0
1343377559652691969,1,1,0
1343376891475062784,1,1,0
1343376625820438529,1,1,0
1343375495379918849,1,1,0
1343375165015678979,1,1,0
1343374823490203651,1,1,0
1343374456031490052,1,1,0
1343373950684901379,1,1,0
1343373813669621760,1,1,0
1343373740625653761,1,1,0
1343373649361973250,1,1,0
1343373446256992256,1,1,0
1343373153788039168,1,1,0
1343373099190931461,1,1,0
1343373060447981568,1,1,0
1343370788381073409,1,1,0
1343370310540640256,1,1,0
1343369427010670601,1,1,0
1343368837538967557,1,1,0
1343368829020352513,1,1,0
1343368645561339905,1,1,0
1343368593061281792,1,1,0
1343368356276154370,1,1,0
1343368235215769601,1,1,0
1343366394977652737,1,1,0
1343366333103104000,1,1,0
1343366154891493377,1,1,0
1343365855887978496,1,1,0
1343365786312863745,1,1,0
1343364765914173445,1,1,0
1343364357930020865,1,1,0
1343363386193702923,1,1,0
1343363143892918273,1,1,0
1343362922748276744,1,1,0
1343362102564708360,1,1,0
1343361760821182466,1,1,0
1343359554973790208,1,1,0
1343358422666915840,1,1,0
1343356460634263554,1,1,0
1343356165422505992,1,1,0
1343356041308889088,1,1,0
1343355790162325504,1,1,0
1343354548287520768,1,1,0
1343353973424590850,1,1,0
1343353309667733505,1,1,0
1343352175750225921,1,1,0
1343350362632310785,1,1,0
1343347729070780416,1,1,0
1343346990772441088,1,1,0
1343346688732311557,1,1,0
1343346487942656004,1,1,0
1343346189152882689,1,1,0
1343345596912914433,1,1,0
1343345588566298624,1,1,0
1343345101184131075,1,1,0
1343344298083934208,1,1,0
1343343947494645760,1,1,0
1343343403203883009,1,1,0
1343342605489364993,1,1,0
1343342420948361221,1,1,0
1343340841402847240,1,1,0
1343340688839237639,1,1,0
1343340592424747008,1,1,0
1343339139760943104,1,1,0
1343338947250847745,1,1,0
1343337750427123712,1,1,0
1343337652536406022,1,1,0
1343336884190244864,1,1,0
1343336730326401030,1,1,0
1343336565817241600,1,1,0
1343336079487881216,1,1,0
1343334700836777985,1,1,0
1343334606918049792,1,1,0
1343334567277690880,1,1,0
1343334536738828289,1,1,0
1343333975503331328,1,1,0
1343333225419198466,1,1,0
1343332996196270080,1,1,0
1343332729740554241,1,1,0
1343332185730912260,1,1,0
1343331217039523840,1,1,0
1343330489856352257,1,1,0
1343329527385112576,1,1,0
1343329143526739968,1,1,0
1343329035313504256,1,1,0
1343328245572399105,1,1,0
1343327938830282753,1,1,0
1343327612173766656,1,1,0
1343326691805036554,1,1,0
1343326226732224514,1,1,0
1343325805233975296,1,1,0
1343325447082405889,1,1,0
1343324651896844291,1,1,0
1343324635333595136,1,1,0
1343321509373255681,1,1,0
1343320502832656385,1,1,0
1343320465704505344,1,1,0
1343320001693032457,1,1,0
1343318972515708929,1,1,0
1343318632181411847,1,1,0
1343318364802797569,1,1,0
1343317191505170432,1,1,0
1343316596194947072,1,1,0
1343316230925647873,1,1,0
1343316130107191296,1,1,0
1343315923457830912,1,1,0
1343315357134594048,1,1,0
1343313330782560258,1,1,0
1343313010127998978,1,1,0
1343311763748626433,1,1,0
1343311666189131778,1,1,0
1343311154609876993,1,1,0
1343310963701915651,1,1,0
1343310027441008641,1,1,0
1343309244221702150,1,1,0
1343308410100527104,1,1,0
1343307993312604170,1,1,0
1343307957304483841,1,1,0
1343307378016456704,1,1,0
1343306933449732096,1,1,0
1343305696297820161,1,1,0
1343305324967686151,1,1,0
1343304175959076866,1,1,0
1343303487275188224,1,1,0
1343303173814026240,1,1,0
1343303007497293824,1,1,0
1343302214929043458,1,1,0
1343302199401574403,1,1,0
1343302063791501314,1,1,0
1343300483566489600,1,1,0
1343300182528700421,1,1,0
1376691490018238467,1,1,0
1376690705314287616,1,1,0
1376690384877707265,1,1,0
1376690233778044936,1,1,0
1376689486575382529,1,1,0
1376688981174145026,1,1,0
1376688896742993929,1,1,0
1376688684695715848,1,1,0
1376688232008650753,1,1,0
1376688217861197824,1,1,0
1376687981889683458,1,1,0
1376687502157885444,1,1,0
1376687365494743044,1,1,0
1376687247081152513,1,1,0
1376687161475538944,1,1,0
1376686623094607878,1,1,0
1376686124513562625,1,1,0
1376686086043226112,1,1,0
1376685993407832067,1,1,0
1376685816643268610,1,1,0
1376685770811969541,1,1,0
1376685700893003777,1,1,0
1376684899369910277,1,1,0
1376684898711437317,1,1,0
1376684813898240001,1,1,0
1376683524229640192,1,1,0
1376683292557242371,1,1,0
1376682923554963458,1,1,0
1376682853442887680,1,1,0
1376682264466124801,1,1,0
1376682108471623683,1,1,0
1376681653679091716,1,1,0
1376681263923408902,1,1,0
1376681204053868552,1,1,0
1376681099745615873,1,1,0
1376680598115393541,1,1,0
1376680352899428352,1,1,0
1376680152407547906,1,1,0
1376680118647726080,1,1,0
1376679990343925761,1,1,0
1376679142536609792,1,1,0
1376679122886393863,1,1,0
1376678635684339714,1,1,0
1376678549571051520,1,1,0
1376678369392218116,1,1,0
1376678099249602564,1,1,0
1376678086159306756,1,1,0
1376678054450376709,1,1,0
1376677598302982145,1,1,0
1376677428794376194,1,1,0
1376677211512639491,1,1,0
1376677170387554307,1,1,0
1376677033837793282,1,1,0
1376676720972021764,1,1,0
1376676491170299905,1,1,0
1376676028597211136,1,1,0
1376675848921698306,1,1,0
1376675713227624453,1,1,0
1376675514379685888,1,1,0
1376675142055514112,1,1,0
1376674718200311810,1,1,0
1376674542190391297,1,1,0
1376674402197209089,1,1,0
1376673962407563264,1,1,0
1376673895751819274,1,1,0
1376673693246496770,1,1,0
1376673128378638343,1,1,0
1376673089287774212,1,1,0
1376672403544244226,1,1,0
1376672361169178625,1,1,0
1376672235465797635,1,1,0
1376671948143529985,1,1,0
1376671934981812228,1,1,0
1376671909211897859,1,1,0
1376671874030186497,1,1,0
1376671324404207616,1,1,0
1376671297925750785,1,1,0
1376671148801454082,1,1,0
1376670965447397378,1,1,0
1376670844773089282,1,1,0
1376670721120829445,1,1,0
1376670719006945283,1,1,0
1376670292454572032,1,1,0
1376670183104917507,1,1,0
1376670181859106818,1,1,0
1376670139232452608,1,1,0
1376669075284316160,1,1,0
1376668869071314945,1,1,0
1376668348063354880,1,1,0
1376668039920320516,1,1,0
1376667004485185537,1,1,0
1376666942396858369,1,1,0
1376666667460124674,1,1,0
1376666376551727111,1,1,0
1376666143079813121,1,1,0
1376665838074351623,1,1,0
1376665682427928577,1,1,0
1376664992565522437,1,1,0
1376664749577011204,1,1,0
1376664493904773120,1,1,0
1376664463898636290,1,1,0
1376664312996098050,1,1,0
1376662964586086403,1,1,0
1376662860835692544,1,1,0
1376662434518167553,1,1,0
1376662297226014723,1,1,0
1376661786456297473,1,1,0
1376660918155759623,1,1,0
1376660840867319814,1,1,0
1376660670691872768,1,1,0
1376660314658246659,1,1,0
1376660251068440577,1,1,0
1376660246186364928,1,1,0
1376660207980449793,1,1,0
1376659818866413568,1,1,0
1376659817461383169,1,1,0
1376659749807259650,1,1,0
1376659606617927682,1,1,0
1376659288941240321,1,1,0
1376658923504160772,1,1,0
1376658610005086213,1,1,0
1376658390546579459,1,1,0
1376658001663303692,1,1,0
1376657886567354369,1,1,0
1376657879621640193,1,1,0
1376657809429827585,1,1,0
1376657202803437571,1,1,0
1376656912264146946,1,1,0
1376656714489982976,1,1,0
1376656460940214283,1,1,0
1376656423250198529,1,1,0
1376656186855071750,1,1,0
1376655972324753411,1,1,0
1376655949688094729,1,1,0
1376655409168191488,1,1,0
1376655126539214848,1,1,0
1376655087024623620,1,1,0
1376654898876547072,1,1,0
1376654776784445445,1,1,0
1376653863726559246,1,1,0
1376653275945037825,1,1,0
1376651796165320705,1,1,0
1376651601121792005,1,1,0
1376651019246010370,1,1,0
1376650929282383880,1,1,0
1376650810621374465,1,1,0
1376650165008891918,1,1,0
1376649731082948621,1,1,0
1376649402417307648,1,1,0
1376649340056395777,1,1,0
1376648849100582914,1,1,0
1376648815726444550,1,1,0
1376647827963703298,1,1,0
1376647545552740353,1,1,0
1376647423091687424,1,1,0
1376647054198460423,1,1,0
1376646596469866498,1,1,0
1376646348460724226,1,1,0
1376646220630925316,1,1,0
1376645995790995460,1,1,0
1376645668756946947,1,1,0
1376644680511787012,1,1,0
1376644121251606530,1,1,0
1376643946231775236,1,1,0
1376643362669785090,1,1,0
1376643261138370565,1,1,0
1376642854391537679,1,1,0
1376642832677621760,1,1,0
1376642661503877125,1,1,0
1376642657011691520,1,1,0
1376642582848147458,1,1,0
1376642290190549000,1,1,0
1376642082329088000,1,1,0
1376641769828446215,1,1,0
1376641606766370817,1,1,0
1376641523509555200,1,1,0
1376641514416259072,1,1,0
1376641242721742852,1,1,0
1376641060856815623,1,1,0
1376640912785346566,1,1,0
1376640910663020552,1,1,0
1376640726705004554,1,1,0
1376640665614962692,1,1,0
1376640524010983424,1,1,0
1376640434579992576,1,1,0
1376640412157411330,1,1,0
1376640288437981184,1,1,0
1376640044681809925,1,1,0
1376639472390045700,1,1,0
1376639184186789892,1,1,0
1376639139462926336,1,1,0
1376639121968525322,1,1,0
1376638882494709763,1,1,0
1376638160692781057,1,1,0
1376638113615900678,1,1,0
1376637992165593090,1,1,0
1376637642037673986,1,1,0
1376637632806072320,1,1,0
1376637550094393355,1,1,0
1376637187085766658,1,1,0
1376637157448818692,1,1,0
1376636984496623620,1,1,0
1376636900543492096,1,1,0
1376636896462299136,1,1,0
1376636647299764230,1,1,0
1376636610310201351,1,1,0
1376636443091681290,1,1,0
1376636413853233152,1,1,0
1376636145140957196,1,1,0
1376636114946166789,1,1,0
1376636108042215430,1,1,0
1376635895646978050,1,1,0
1376635859554902019,1,1,0
1376635771512307712,1,1,0
1376634424977207297,1,1,0
1376634082570960897,1,1,0
1376633883266052099,1,1,0
1376632908027457538,1,1,0
1376632779581063169,1,1,0
1376632640124682240,1,1,0
1376632346611449861,1,1,0
1376632249295114242,1,1,0
1376632229250617344,1,1,0
1376631813964111874,1,1,0
1376631556245229570,1,1,0
1376631304574357512,1,1,0
1376630498370392066,1,1,0
1376629729072123912,1,1,0
1376629587845726210,1,1,0
1376629468509433860,1,1,0
1343299997316603907,1,1,0
1343298996614389760,1,1,0
1343298799473717248,1,1,0
1343298111884709890,1,1,0
1343298103240253440,1,1,0
1343298054615683083,1,1,0
1343296643035258885,1,1,0
1343295402078924800,1,1,0
1343295368096849923,1,1,0
1343294088834142210,1,1,0
1343293827784835078,1,1,0
1343293566869630976,1,1,0
1343293449932562440,1,1,0
1343292931885694976,1,1,0
1343292472278085633,1,1,0
1343292278513696768,1,1,0
1343292275242233857,1,1,0
1343291542295994370,1,1,0
